policy_id,insured_id,gender,birth_year,issue_age,issue_date,issue_year,valuation_date,valuation_year,product_type,policy_term,policy_duration,face_amount,annual_premium,payment_mode,smoking_status,risk_class,policy_status,account_value,claim_flag
P000889,I00625,F,1982,34,2016-12-19,2016,2026-12-31,2026,Universal Life,40,10,2200000,28500,Quarterly,Non-Smoker,Standard,Inforce,173900,0
P000890,I00626,F,1992,30,2022-04-05,2022,2026-12-31,2026,Universal Life,50,4,1900000,22800,Annual,Non-Smoker,Standard,Inforce,59200,0
P000891,I00627,M,1985,40,2025-04-09,2025,2026-12-31,2026,Whole Life,99,1,3300000,121700,Quarterly,Smoker,Standard,Inforce,60600,0
P000892,I00628,F,1981,44,2025-04-21,2025,2026-12-31,2026,Whole Life,99,1,2600000,104300,Annual,Smoker,Standard,Inforce,46600,0
P000893,I00628,F,1981,35,2016-09-04,2016,2026-12-31,2026,Term Life,30,10,3000000,24900,Semiannual,Smoker,Standard,Inforce,0,0
P000894,I00629,F,1959,59,2018-05-22,2018,2026-12-31,2026,Whole Life,99,8,2700000,87500,Annual,Non-Smoker,Standard,Inforce,377300,0
P000895,I00630,F,1979,31,2010-10-29,2010,2026-12-31,2026,Term Life,15,15,800000,3900,Annual,Non-Smoker,Standard,Inforce,0,0
P000896,I00631,M,1957,66,2023-09-26,2023,2026-12-31,2026,Universal Life,40,3,2300000,54500,Quarterly,Non-Smoker,Preferred,Inforce,132600,0
P000897,I00632,M,1987,27,2014-11-02,2014,2026-12-31,2026,Term Life,15,12,2700000,12900,Annual,Non-Smoker,Standard,Lapsed,0,0
P000898,I00632,M,1987,38,2025-05-25,2025,2026-12-31,2026,Universal Life,30,1,800000,12000,Monthly,Non-Smoker,Standard,Inforce,7900,0
P000899,I00633,F,1958,53,2011-02-21,2011,2026-12-31,2026,Whole Life,99,15,1900000,58700,Annual,Non-Smoker,Standard,Inforce,483400,0
P000900,I00634,M,1979,46,2025-04-10,2025,2026-12-31,2026,Whole Life,99,1,1400000,31700,Annual,Non-Smoker,Standard,Surrendered,13700,0
P000901,I00635,F,1974,46,2020-05-31,2020,2026-12-31,2026,Term Life,30,6,2800000,15800,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000902,I00636,F,1988,29,2017-04-27,2017,2026-12-31,2026,Term Life,25,9,5600000,18200,Annual,Non-Smoker,Preferred,Inforce,0,0
P000903,I00637,M,1980,36,2016-07-03,2016,2026-12-31,2026,Universal Life,30,10,3100000,45300,Monthly,Non-Smoker,Standard,Inforce,176700,0
P000904,I00638,F,1959,57,2016-04-01,2016,2026-12-31,2026,Term Life,25,10,2300000,19800,Monthly,Non-Smoker,Standard,Inforce,0,0
P000905,I00639,F,1989,27,2016-06-03,2016,2026-12-31,2026,Whole Life,99,10,1000000,15500,Monthly,Non-Smoker,Standard,Inforce,80800,0
P000906,I00640,F,1982,36,2018-01-08,2018,2026-12-31,2026,Whole Life,99,8,1100000,22100,Monthly,Non-Smoker,Preferred,Inforce,86700,0
P000907,I00641,F,1983,27,2010-12-29,2010,2026-12-31,2026,Term Life,20,16,1800000,12300,Annual,Smoker,Preferred,Inforce,0,0
P000908,I00642,F,1963,59,2022-10-01,2022,2026-12-31,2026,Term Life,25,4,1500000,12000,Monthly,Non-Smoker,Standard,Inforce,0,0
P000909,I00643,M,1992,27,2019-03-06,2019,2026-12-31,2026,Term Life,20,7,2200000,11300,Annual,Non-Smoker,Standard,Inforce,0,0
P000910,I00644,M,1960,61,2021-05-21,2021,2026-12-31,2026,Term Life,15,5,2800000,24300,Monthly,Non-Smoker,Standard,Inforce,0,0
P000911,I00645,F,1973,44,2017-01-24,2017,2026-12-31,2026,Term Life,30,9,2000000,12400,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000912,I00646,M,1998,27,2025-01-28,2025,2026-12-31,2026,Universal Life,40,1,1400000,17700,Annual,Non-Smoker,Standard,Inforce,11700,0
P000913,I00646,M,1998,27,2025-10-11,2025,2026-12-31,2026,Whole Life,99,1,3800000,66300,Annual,Non-Smoker,Standard,Inforce,26400,0
P000914,I00647,M,1965,55,2020-05-29,2020,2026-12-31,2026,Universal Life,30,6,1200000,23800,Annual,Non-Smoker,Standard,Inforce,89500,0
P000915,I00648,M,1956,64,2020-12-23,2020,2026-12-31,2026,Term Life,20,6,1600000,12500,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000916,I00649,F,2001,18,2016-03-05,2016,2026-12-31,2026,Universal Life,99,10,3200000,72100,Quarterly,Smoker,Standard,Claimed,490300,1
P000917,I00649,F,2001,18,2018-11-23,2018,2026-12-31,2026,Term Life,15,8,1100000,7300,Annual,Smoker,Standard,Inforce,0,0
P000918,I00650,F,1998,18,2011-09-09,2011,2026-12-31,2026,Term Life,20,15,4800000,28300,Annual,Non-Smoker,Substandard,Lapsed,0,0
P000919,I00651,F,1998,18,2014-02-22,2014,2026-12-31,2026,Whole Life,99,12,1600000,24200,Semiannual,Non-Smoker,Preferred,Inforce,59800,0
P000920,I00652,F,1963,51,2014-01-07,2014,2026-12-31,2026,Term Life,10,10,1300000,12300,Monthly,Non-Smoker,Substandard,Inforce,0,0
P000921,I00653,F,1975,44,2019-10-21,2019,2026-12-31,2026,Universal Life,40,7,3000000,47900,Annual,Non-Smoker,Preferred,Inforce,159700,0
P000922,I00654,M,1978,35,2013-05-26,2013,2026-12-31,2026,Universal Life,99,13,2200000,32500,Monthly,Non-Smoker,Standard,Inforce,153300,0
P000923,I00654,M,1978,42,2020-08-28,2020,2026-12-31,2026,Whole Life,99,6,1900000,47800,Monthly,Non-Smoker,Standard,Inforce,117700,0
P000924,I00655,F,1988,32,2020-09-02,2020,2026-12-31,2026,Term Life,25,6,900000,3900,Quarterly,Non-Smoker,Preferred,Lapsed,0,0
P000925,I00656,M,1976,47,2023-08-14,2023,2026-12-31,2026,Term Life,25,3,1700000,8800,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000926,I00657,F,1957,63,2020-06-23,2020,2026-12-31,2026,Universal Life,30,6,4100000,120900,Annual,Non-Smoker,Substandard,Inforce,567500,0
P000927,I00658,F,1966,45,2011-04-05,2011,2026-12-31,2026,Whole Life,99,15,1600000,37300,Annual,Non-Smoker,Standard,Inforce,177700,0
P000928,I00659,M,1982,41,2023-01-27,2023,2026-12-31,2026,Universal Life,30,3,4000000,98600,Quarterly,Smoker,Standard,Inforce,151000,0
P000929,I00660,M,1984,31,2015-05-10,2015,2026-12-31,2026,Term Life,20,11,1400000,6700,Annual,Non-Smoker,Standard,Inforce,0,0
P000930,I00661,M,1980,40,2020-09-01,2020,2026-12-31,2026,Term Life,10,6,2400000,10400,Semiannual,Non-Smoker,Preferred,Surrendered,0,0
P000931,I00662,M,2002,18,2020-02-28,2020,2026-12-31,2026,Term Life,20,6,1600000,11700,Annual,Smoker,Standard,Inforce,0,0
P000932,I00662,M,2002,18,2016-02-03,2016,2026-12-31,2026,Term Life,20,10,1300000,10700,Annual,Smoker,Standard,Inforce,0,0
P000933,I00662,M,2002,18,2018-07-25,2018,2026-12-31,2026,Universal Life,30,8,1900000,36600,Monthly,Smoker,Standard,Inforce,135400,0
P000934,I00662,M,2002,18,2019-09-09,2019,2026-12-31,2026,Whole Life,99,7,4400000,134400,Annual,Smoker,Standard,Inforce,351300,0
P000935,I00663,M,1975,46,2021-02-07,2021,2026-12-31,2026,Term Life,20,5,1300000,7800,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000936,I00664,F,1982,39,2021-10-23,2021,2026-12-31,2026,Universal Life,40,5,1200000,18300,Annual,Non-Smoker,Preferred,Inforce,68700,0
P000937,I00665,F,1980,44,2024-11-18,2024,2026-12-31,2026,Term Life,10,2,2800000,20400,Annual,Non-Smoker,Substandard,Inforce,0,0
P000938,I00666,F,1987,32,2019-12-18,2019,2026-12-31,2026,Whole Life,99,7,1200000,20000,Quarterly,Non-Smoker,Preferred,Inforce,42900,0
P000939,I00667,F,1975,49,2024-01-28,2024,2026-12-31,2026,Whole Life,99,2,1400000,59900,Semiannual,Smoker,Standard,Inforce,34700,0
P000940,I00668,F,1989,30,2019-03-19,2019,2026-12-31,2026,Term Life,30,7,3300000,14400,Annual,Non-Smoker,Standard,Inforce,0,0
P000941,I00669,F,1988,32,2020-03-17,2020,2026-12-31,2026,Term Life,20,6,4200000,36000,Quarterly,Smoker,Standard,Inforce,0,0
P000942,I00670,M,1995,23,2018-10-16,2018,2026-12-31,2026,Whole Life,99,8,1200000,20000,Semiannual,Non-Smoker,Standard,Inforce,55200,0
P000943,I00670,M,1995,21,2016-06-04,2016,2026-12-31,2026,Whole Life,99,10,1500000,28700,Semiannual,Non-Smoker,Standard,Inforce,152900,0
P000944,I00671,F,2001,18,2014-02-13,2014,2026-12-31,2026,Universal Life,30,12,5300000,66600,Annual,Non-Smoker,Standard,Inforce,618100,0
P000945,I00672,M,1972,41,2013-05-08,2013,2026-12-31,2026,Term Life,30,13,2300000,17800,Annual,Smoker,Preferred,Inforce,0,0
P000946,I00672,M,1972,50,2022-03-02,2022,2026-12-31,2026,Term Life,20,4,2400000,21500,Annual,Smoker,Preferred,Inforce,0,0
P000947,I00673,F,1965,52,2017-10-13,2017,2026-12-31,2026,Universal Life,50,9,2900000,77800,Annual,Smoker,Preferred,Inforce,594100,0
P000948,I00674,F,1977,45,2022-08-02,2022,2026-12-31,2026,Whole Life,99,4,1700000,67500,Semiannual,Smoker,Preferred,Inforce,56400,0
P000949,I00675,F,2002,21,2023-11-07,2023,2026-12-31,2026,Term Life,25,3,2500000,10900,Annual,Non-Smoker,Standard,Inforce,0,0
P000950,I00676,M,1976,45,2021-11-02,2021,2026-12-31,2026,Term Life,30,5,1300000,6200,Annual,Non-Smoker,Preferred,Inforce,0,0
P000951,I00676,M,1976,46,2022-11-13,2022,2026-12-31,2026,Term Life,25,4,4300000,19800,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P000952,I00676,M,1976,35,2011-04-26,2011,2026-12-31,2026,Term Life,30,15,1600000,7900,Annual,Non-Smoker,Preferred,Inforce,0,0
P000953,I00676,M,1976,40,2016-09-24,2016,2026-12-31,2026,Whole Life,99,10,3600000,58600,Quarterly,Non-Smoker,Preferred,Lapsed,172600,0
P000954,I00677,F,1971,47,2018-07-14,2018,2026-12-31,2026,Term Life,20,8,2500000,13600,Annual,Non-Smoker,Preferred,Inforce,0,0
P000955,I00678,F,1959,56,2015-08-19,2015,2026-12-31,2026,Universal Life,99,11,500000,10300,Annual,Non-Smoker,Standard,Inforce,77700,0
P000956,I00679,M,1998,18,2010-08-15,2010,2026-12-31,2026,Whole Life,99,16,2100000,33500,Monthly,Non-Smoker,Preferred,Inforce,205800,0
P000957,I00679,M,1998,22,2020-06-01,2020,2026-12-31,2026,Whole Life,99,6,2100000,34800,Annual,Non-Smoker,Preferred,Inforce,67800,0
P000958,I00679,M,1998,18,2016-10-28,2016,2026-12-31,2026,Universal Life,50,10,800000,7900,Quarterly,Non-Smoker,Preferred,Inforce,56200,0
P000959,I00680,M,1965,48,2013-08-08,2013,2026-12-31,2026,Universal Life,50,13,700000,11900,Annual,Non-Smoker,Standard,Inforce,129100,0
P000960,I00680,M,1965,47,2012-06-05,2012,2026-12-31,2026,Universal Life,50,14,2300000,46400,Annual,Non-Smoker,Standard,Inforce,411500,0
P000961,I00681,F,1984,34,2018-10-19,2018,2026-12-31,2026,Universal Life,50,8,1300000,14100,Monthly,Non-Smoker,Preferred,Inforce,77600,0
P000962,I00681,F,1984,38,2022-11-14,2022,2026-12-31,2026,Term Life,30,4,2700000,10900,Annual,Non-Smoker,Preferred,Inforce,0,0
P000963,I00682,M,1969,50,2019-01-31,2019,2026-12-31,2026,Whole Life,99,7,1100000,26300,Monthly,Non-Smoker,Standard,Inforce,64700,0
P000964,I00683,F,1981,40,2021-11-09,2021,2026-12-31,2026,Universal Life,40,5,600000,8900,Quarterly,Non-Smoker,Preferred,Claimed,37600,1
P000965,I00684,M,1989,34,2023-02-20,2023,2026-12-31,2026,Term Life,30,3,2300000,9800,Annual,Non-Smoker,Preferred,Inforce,0,0
P000966,I00685,M,1987,34,2021-04-17,2021,2026-12-31,2026,Term Life,25,5,1600000,7300,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000967,I00685,M,1987,36,2023-11-17,2023,2026-12-31,2026,Term Life,20,3,2400000,11000,Monthly,Non-Smoker,Standard,Surrendered,0,0
P000968,I00685,M,1987,34,2021-04-19,2021,2026-12-31,2026,Whole Life,99,5,800000,17200,Annual,Non-Smoker,Standard,Inforce,26200,0
P000969,I00686,F,1974,40,2014-05-16,2014,2026-12-31,2026,Term Life,20,12,1800000,13100,Semiannual,Non-Smoker,Substandard,Inforce,0,0
P000970,I00687,M,1970,51,2021-12-05,2021,2026-12-31,2026,Term Life,30,5,4100000,25200,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P000971,I00688,F,1988,36,2024-02-11,2024,2026-12-31,2026,Universal Life,30,2,3200000,39700,Semiannual,Non-Smoker,Preferred,Surrendered,30000,0
P000972,I00689,M,1956,54,2010-03-22,2010,2026-12-31,2026,Term Life,20,16,1000000,13500,Monthly,Smoker,Standard,Lapsed,0,0
P000973,I00689,M,1956,67,2023-05-03,2023,2026-12-31,2026,Term Life,30,3,3000000,38900,Monthly,Smoker,Standard,Inforce,0,0
P000974,I00690,M,1989,29,2018-03-30,2018,2026-12-31,2026,Universal Life,50,8,900000,15900,Monthly,Smoker,Preferred,Inforce,101600,0
P000975,I00691,F,1994,30,2024-10-09,2024,2026-12-31,2026,Term Life,25,2,2100000,7800,Monthly,Non-Smoker,Preferred,Inforce,0,0
P000976,I00692,M,1982,42,2024-02-08,2024,2026-12-31,2026,Term Life,25,2,1400000,7600,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000977,I00693,F,2001,20,2021-03-22,2021,2026-12-31,2026,Universal Life,30,5,900000,12800,Annual,Non-Smoker,Standard,Inforce,44400,0
P000978,I00694,F,1993,29,2022-01-02,2022,2026-12-31,2026,Universal Life,50,4,2800000,40700,Semiannual,Non-Smoker,Standard,Inforce,131700,0
P000979,I00695,F,1960,60,2020-07-28,2020,2026-12-31,2026,Term Life,30,6,2200000,16400,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P000980,I00696,M,1963,52,2015-08-19,2015,2026-12-31,2026,Universal Life,30,11,1900000,70700,Annual,Smoker,Standard,Inforce,531100,0
P000981,I00697,M,1974,49,2023-12-19,2023,2026-12-31,2026,Term Life,10,3,2400000,12300,Annual,Non-Smoker,Preferred,Inforce,0,0
P000982,I00698,F,1955,61,2016-10-31,2016,2026-12-31,2026,Whole Life,99,10,4200000,115100,Monthly,Non-Smoker,Preferred,Inforce,620300,0
P000983,I00699,F,1962,63,2025-08-29,2025,2026-12-31,2026,Term Life,20,1,5900000,37100,Quarterly,Non-Smoker,Preferred,Inforce,0,0
P000984,I00700,F,1977,36,2013-05-30,2013,2026-12-31,2026,Whole Life,99,13,1800000,36700,Annual,Non-Smoker,Standard,Inforce,137600,0
P000985,I00701,M,1957,59,2016-01-17,2016,2026-12-31,2026,Whole Life,99,10,1900000,46000,Annual,Non-Smoker,Preferred,Inforce,140400,0
P000986,I00702,M,1958,67,2025-04-29,2025,2026-12-31,2026,Universal Life,40,1,1700000,46300,Quarterly,Non-Smoker,Standard,Inforce,28900,0
P000987,I00703,F,1979,35,2014-05-28,2014,2026-12-31,2026,Term Life,20,12,1400000,6000,Annual,Non-Smoker,Preferred,Inforce,0,0
P000988,I00704,F,2001,21,2022-12-28,2022,2026-12-31,2026,Whole Life,99,4,700000,12500,Monthly,Non-Smoker,Standard,Inforce,19400,0
P000989,I00705,F,1992,20,2012-05-24,2012,2026-12-31,2026,Universal Life,30,14,2000000,25200,Quarterly,Non-Smoker,Preferred,Inforce,195800,0
P000990,I00706,F,1969,50,2019-12-26,2019,2026-12-31,2026,Term Life,30,7,2000000,15300,Annual,Non-Smoker,Standard,Inforce,0,0
P000991,I00706,F,1969,54,2023-08-21,2023,2026-12-31,2026,Term Life,30,3,2300000,17300,Monthly,Non-Smoker,Standard,Inforce,0,0
P000992,I00706,F,1969,52,2021-02-06,2021,2026-12-31,2026,Whole Life,99,5,2200000,68800,Monthly,Non-Smoker,Standard,Inforce,118200,0
P000993,I00706,F,1969,53,2022-12-18,2022,2026-12-31,2026,Universal Life,99,4,1300000,24700,Monthly,Non-Smoker,Standard,Inforce,52600,0
P000994,I00707,F,1975,40,2015-04-30,2015,2026-12-31,2026,Term Life,20,11,800000,3400,Annual,Non-Smoker,Preferred,Inforce,0,0
P000995,I00708,M,1989,25,2014-05-16,2014,2026-12-31,2026,Whole Life,99,12,900000,16800,Annual,Non-Smoker,Standard,Inforce,93700,0
P000996,I00708,M,1989,36,2025-11-17,2025,2026-12-31,2026,Term Life,20,1,2000000,11600,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000997,I00709,M,2000,18,2015-10-29,2015,2026-12-31,2026,Term Life,20,11,6800000,27900,Semiannual,Non-Smoker,Standard,Inforce,0,0
P000998,I00710,M,1968,48,2016-12-04,2016,2026-12-31,2026,Term Life,15,10,1300000,8000,Quarterly,Non-Smoker,Standard,Inforce,0,0
P000999,I00711,M,1990,27,2017-04-12,2017,2026-12-31,2026,Term Life,20,9,2900000,14000,Annual,Non-Smoker,Standard,Inforce,0,0
P001000,I00711,M,1990,22,2012-08-05,2012,2026-12-31,2026,Whole Life,99,14,2300000,37500,Monthly,Non-Smoker,Standard,Inforce,240900,0
P001001,I00712,F,1966,55,2021-02-28,2021,2026-12-31,2026,Universal Life,99,5,900000,16800,Annual,Non-Smoker,Standard,Lapsed,71300,0
P001002,I00713,M,1971,52,2023-10-06,2023,2026-12-31,2026,Term Life,10,3,2000000,10300,Monthly,Non-Smoker,Preferred,Inforce,0,0
P001003,I00714,F,1993,20,2013-04-26,2013,2026-12-31,2026,Term Life,25,13,1500000,7400,Quarterly,Non-Smoker,Standard,Inforce,0,0
P001004,I00715,M,1963,58,2021-11-28,2021,2026-12-31,2026,Universal Life,50,5,1200000,19400,Semiannual,Non-Smoker,Preferred,Inforce,56400,0
P001005,I00716,M,1989,30,2019-03-18,2019,2026-12-31,2026,Whole Life,99,7,3200000,45000,Annual,Non-Smoker,Preferred,Inforce,169100,0
P001006,I00716,M,1989,28,2017-05-17,2017,2026-12-31,2026,Whole Life,99,9,1000000,17500,Annual,Non-Smoker,Preferred,Claimed,63500,1
P001007,I00716,M,1989,35,2024-03-13,2024,2026-12-31,2026,Whole Life,99,2,2900000,48400,Semiannual,Non-Smoker,Preferred,Inforce,47200,0
P001008,I00717,M,1967,53,2020-02-06,2020,2026-12-31,2026,Term Life,20,6,2000000,12500,Semiannual,Non-Smoker,Preferred,Lapsed,0,0
P001009,I00717,M,1967,55,2022-01-31,2022,2026-12-31,2026,Universal Life,50,4,3000000,52800,Monthly,Non-Smoker,Preferred,Inforce,99800,0
P001010,I00718,M,1969,52,2021-03-26,2021,2026-12-31,2026,Universal Life,50,5,1800000,28300,Annual,Non-Smoker,Preferred,Inforce,93000,0
P001011,I00718,M,1969,52,2021-06-07,2021,2026-12-31,2026,Term Life,30,5,1100000,7200,Annual,Non-Smoker,Preferred,Inforce,0,0
P001012,I00718,M,1969,54,2023-11-01,2023,2026-12-31,2026,Term Life,20,3,2300000,13400,Annual,Non-Smoker,Preferred,Inforce,0,0
P001013,I00719,F,1972,44,2016-10-18,2016,2026-12-31,2026,Term Life,30,10,2500000,16600,Annual,Non-Smoker,Standard,Inforce,0,0
P001014,I00720,M,1987,36,2023-05-28,2023,2026-12-31,2026,Whole Life,99,3,2100000,38800,Monthly,Non-Smoker,Preferred,Inforce,49400,0
P001015,I00720,M,1987,36,2023-08-13,2023,2026-12-31,2026,Term Life,25,3,1400000,6600,Monthly,Non-Smoker,Preferred,Inforce,0,0
P001016,I00721,F,1960,64,2024-03-04,2024,2026-12-31,2026,Term Life,20,2,3100000,25500,Semiannual,Non-Smoker,Standard,Inforce,0,0
P001017,I00721,F,1960,62,2022-08-28,2022,2026-12-31,2026,Universal Life,99,4,6000000,153100,Annual,Non-Smoker,Standard,Inforce,249700,0
P001018,I00721,F,1960,63,2023-12-19,2023,2026-12-31,2026,Whole Life,99,3,1900000,66600,Annual,Non-Smoker,Standard,Inforce,107400,0
P001019,I00722,M,1981,32,2013-06-05,2013,2026-12-31,2026,Universal Life,99,13,2000000,22200,Monthly,Non-Smoker,Preferred,Inforce,128800,0
P001020,I00723,M,1977,43,2020-12-24,2020,2026-12-31,2026,Term Life,15,6,2400000,18400,Annual,Smoker,Preferred,Inforce,0,0
P001021,I00723,M,1977,41,2018-07-26,2018,2026-12-31,2026,Term Life,15,8,2800000,23900,Annual,Smoker,Preferred,Lapsed,0,0
P001022,I00724,M,1981,29,2010-05-20,2010,2026-12-31,2026,Whole Life,99,16,1700000,29200,Annual,Non-Smoker,Standard,Inforce,191200,0
P001023,I00724,M,1981,44,2025-09-14,2025,2026-12-31,2026,Term Life,20,1,7800000,42100,Annual,Non-Smoker,Standard,Inforce,0,0
P001024,I00725,F,1988,37,2025-10-04,2025,2026-12-31,2026,Term Life,30,1,1600000,7300,Quarterly,Non-Smoker,Standard,Inforce,0,0
P001025,I00726,F,2000,23,2023-09-10,2023,2026-12-31,2026,Term Life,25,3,1800000,8500,Semiannual,Non-Smoker,Standard,Inforce,0,0
P001026,I00726,F,2000,18,2016-08-12,2016,2026-12-31,2026,Term Life,25,10,2900000,12100,Quarterly,Non-Smoker,Standard,Inforce,0,0
P001027,I00727,M,1992,28,2020-02-11,2020,2026-12-31,2026,Whole Life,99,6,1200000,20500,Monthly,Non-Smoker,Standard,Inforce,30200,0
P001028,I00728,M,1968,50,2018-11-03,2018,2026-12-31,2026,Term Life,30,8,800000,4800,Annual,Non-Smoker,Standard,Inforce,0,0
P001029,I00728,M,1968,57,2025-01-21,2025,2026-12-31,2026,Whole Life,99,1,4000000,117600,Monthly,Non-Smoker,Standard,Inforce,39700,0
P001030,I00729,F,1990,29,2019-08-10,2019,2026-12-31,2026,Term Life,20,7,3200000,11700,Semiannual,Non-Smoker,Preferred,Inforce,0,0
P001031,I00730,M,1962,58,2020-06-14,2020,2026-12-31,2026,Term Life,20,6,3000000,20600,Quarterly,Non-Smoker,Preferred,Inforce,0,0
P001032,I00731,M,1989,34,2023-11-06,2023,2026-12-31,2026,Term Life,30,3,2300000,19000,Annual,Smoker,Standard,Inforce,0,0
P001033,I00732,F,1973,47,2020-05-08,2020,2026-12-31,2026,Term Life,20,6,2200000,23600,Quarterly,Smoker,Standard,Lapsed,0,0
P001034,I00732,F,1973,43,2016-01-14,2016,2026-12-31,2026,Whole Life,99,10,1700000,75800,Monthly,Smoker,Standard,Inforce,334500,0
P001035,I00733,F,1984,33,2017-02-16,2017,2026-12-31,2026,Universal Life,40,9,2100000,26400,Semiannual,Non-Smoker,Preferred,Claimed,121600,1
P001036,I00734,M,1968,45,2013-04-28,2013,2026-12-31,2026,Universal Life,40,13,1300000,38400,Monthly,Smoker,Standard,Inforce,175600,0
P001037,I00735,F,1974,40,2014-12-12,2014,2026-12-31,2026,Term Life,30,12,6000000,33800,Quarterly,Non-Smoker,Standard,Inforce,0,0
P001038,I00736,F,2003,18,2016-10-21,2016,2026-12-31,2026,Whole Life,99,10,1300000,26700,Annual,Non-Smoker,Standard,Inforce,62300,0
P001039,I00736,F,2003,19,2022-10-28,2022,2026-12-31,2026,Term Life,15,4,5200000,23700,Annual,Non-Smoker,Standard,Inforce,0,0
P001040,I00737,M,1979,33,2012-01-11,2012,2026-12-31,2026,Term Life,20,14,1200000,5100,Annual,Non-Smoker,Preferred,Inforce,0,0
P001041,I00738,F,1994,28,2022-12-11,2022,2026-12-31,2026,Universal Life,40,4,2400000,47200,Annual,Smoker,Standard,Inforce,112400,0
P001042,I00738,F,1994,23,2017-05-18,2017,2026-12-31,2026,Term Life,15,9,6000000,39000,Annual,Smoker,Standard,Inforce,0,0
P001043,I00739,F,1978,36,2014-10-23,2014,2026-12-31,2026,Universal Life,99,12,5900000,84700,Annual,Non-Smoker,Standard,Inforce,815300,0
P001044,I00740,M,1968,48,2016-01-21,2016,2026-12-31,2026,Term Life,20,10,2700000,24900,Quarterly,Smoker,Standard,Inforce,0,0
P001045,I00741,M,1980,37,2017-03-31,2017,2026-12-31,2026,Universal Life,50,9,3000000,36900,Monthly,Non-Smoker,Preferred,Inforce,251000,0
P001046,I00742,M,1992,30,2022-08-29,2022,2026-12-31,2026,Term Life,30,4,2500000,8500,Annual,Non-Smoker,Preferred,Inforce,0,0
P001047,I00743,F,1977,44,2021-09-23,2021,2026-12-31,2026,Universal Life,30,5,2500000,47800,Monthly,Non-Smoker,Standard,Inforce,109600,0
P001048,I00743,F,1977,39,2016-11-29,2016,2026-12-31,2026,Term Life,25,10,2900000,15000,Annual,Non-Smoker,Standard,Inforce,0,0
P001049,I00744,M,1976,44,2020-08-14,2020,2026-12-31,2026,Term Life,15,6,700000,4400,Annual,Non-Smoker,Standard,Inforce,0,0
P001050,I00745,F,2002,18,2010-05-23,2010,2026-12-31,2026,Universal Life,50,16,900000,12600,Monthly,Non-Smoker,Standard,Inforce,82900,0
P001051,I00746,F,1973,51,2024-04-02,2024,2026-12-31,2026,Term Life,20,2,7500000,48200,Annual,Non-Smoker,Standard,Inforce,0,0
P001052,I00746,F,1973,46,2019-10-27,2019,2026-12-31,2026,Universal Life,99,7,2600000,46300,Annual,Non-Smoker,Standard,Inforce,140700,0
P001053,I00747,M,2000,20,2020-08-11,2020,2026-12-31,2026,Universal Life,99,6,4000000,59000,Monthly,Non-Smoker,Standard,Inforce,128900,0
P001054,I00748,F,1957,61,2018-11-22,2018,2026-12-31,2026,Term Life,15,8,1400000,13900,Annual,Non-Smoker,Substandard,Inforce,0,0
P001055,I00749,M,1996,19,2015-09-09,2015,2026-12-31,2026,Whole Life,99,11,2600000,41400,Annual,Non-Smoker,Standard,Inforce,106700,0
P001056,I00749,M,1996,26,2022-02-16,2022,2026-12-31,2026,Term Life,15,4,1800000,9000,Annual,Non-Smoker,Standard,Lapsed,0,0
P001057,I00750,F,1973,41,2014-08-29,2014,2026-12-31,2026,Universal Life,50,12,2700000,38700,Annual,Non-Smoker,Preferred,Inforce,239800,0
P001058,I00751,F,1963,53,2016-06-27,2016,2026-12-31,2026,Term Life,10,10,2500000,15200,Annual,Non-Smoker,Preferred,Inforce,0,0
P001059,I00752,M,1982,31,2013-07-29,2013,2026-12-31,2026,Whole Life,99,13,1400000,27800,Annual,Non-Smoker,Standard,Inforce,79900,0
P001060,I00752,M,1982,43,2025-06-20,2025,2026-12-31,2026,Term Life,30,1,3300000,20000,Annual,Non-Smoker,Standard,Inforce,0,0
P001061,I00752,M,1982,37,2019-06-14,2019,2026-12-31,2026,Term Life,25,7,3500000,20400,Annual,Non-Smoker,Standard,Lapsed,0,0
P001062,I00753,M,1974,43,2017-12-10,2017,2026-12-31,2026,Universal Life,30,9,1800000,27900,Monthly,Non-Smoker,Standard,Lapsed,95500,0
P001063,I00754,M,1999,19,2018-02-23,2018,2026-12-31,2026,Universal Life,50,8,1600000,20000,Monthly,Non-Smoker,Preferred,Inforce,62000,0
P001064,I00755,M,1961,58,2019-03-24,2019,2026-12-31,2026,Whole Life,99,7,1600000,85800,Semiannual,Smoker,Standard,Lapsed,321100,0
P001065,I00756,M,1968,46,2014-06-18,2014,2026-12-31,2026,Term Life,30,12,2000000,16200,Monthly,Non-Smoker,Substandard,Inforce,0,0
P001066,I00756,M,1968,54,2022-07-30,2022,2026-12-31,2026,Whole Life,99,4,1100000,39000,Quarterly,Non-Smoker,Substandard,Inforce,71600,0
